BuyEV,PriceBudgetRatio,range,HomeSlowChgWalkTime,WorkSlowChgWalkTime,FastChgTime,TownToFastChgDriveTime,HwyFastChgDistance,gender,race,state,license,edu,employment,hsincome,hhsize,housit,residence,move,all_car,new_car,ev,new_ev,home_parking,hp2,hp3,hp4,hp5,hp6,HomeChgAvai,work_parking,WorkChgAvai,buycar,zipcode,dmileage,long_dist,gascost,age,used_car_owner,used_ev_owner,used,NextCarBudget,PopDensity,orphan,ev_owner,priceshow,zip_median_home_value,state_elec_price,state_high_temp,state_precip
0,1,100,20,2,60,15,50,1,White,Oklahoma,Yes,4,5,2,1,2,5,2,1,1,0,0,,,,Assigned parking space,,,2,5,2,2,74136,5,0,20,68,0,0,1,15000,3799.439,1,0,15000,198700,10.72,72.3,36.4
1,1,400,5,10,30,15,50,1,White,Illinois,Yes,4,1,3,2,2,5,1,1,1,0,0,,Detached garage,,Assigned parking space,,,2,1,1,1,60115,15,2,100,29,0,0,0,30000,572.9471,1,0,30000,169500,12.56,62.7,40.7
1,0.7,200,1,2,5,10,30,0,White,Oregon,Yes,3,2,1,1,2,4,2,1,0,0,0,,,Driveway or carport,,,,2,5,2,1,97367,45,3,260,51,1,0,1,10000,223.0177,1,0,7000,237400,11.02,59.4,32.1
0,1,200,20,20,30,15,50,1,White,Montana,Yes,3,4,2,3,1,1,2,1,0,0,0,,Detached garage,Driveway or carport,,,,2,5,3,3,59711,5,0,20,44,1,0,1,20000,14.48223,1,0,20000,119300,11.85,54.7,18.9
0,0.85,300,2,0,60,10,no,1,White,Ohio,Yes,3,2,6,4,1,1,2,2,1,0,0,,Detached garage,,,,,1,2,2,1,44092,10,2,80,48,1,0,0,30000,2254.74,2,0,25500,132400,12.64,61.7,41.1
0,0.7,200,3,3,60,5,70,1,Asian,California,Yes,3,1,2,2,1,1,3,2,2,0,0,Attached garage,,Driveway or carport,,On street,,2,3,1,1,91911,30,4,160,60,0,0,0,40000,7086.682,1,0,28000,294900,19.9,71.5,22.3
1,0.85,400,2,3,30,15,70,1,White,Oregon,Yes,5,2,3,2,1,1,2,2,1,0,0,Attached garage,,,,,,2,2,2,3,97116,50,0,60,62,1,0,1,10000,333.7564,1,0,8500,242400,11.02,59.4,32.1
1,0.7,100,20,2,30,10,no,0,Black or African American,Florida,Yes,5,1,5,2,1,5,3,1,0,0,0,,,,Assigned parking space,,,2,2,2,3,33315,25,1,120,34,1,0,1,15000,2321.565,1,0,10500,198300,11.37,81.9,54.4
1,0.7,100,20,20,30,15,70,0,White,Nevada,Yes,5,1,3,1,1,1,1,1,1,0,0,Attached garage,,,,,,2,1,1,1,89014,50,1,50,34,0,0,0,20000,4871.072,1,0,14000,166100,11.67,64.6,10.2
0,1,200,10,20,5,10,no,0,White,Tennessee,Yes,6,4,1,4,1,1,1,1,0,0,0,,,Driveway or carport,,,,2,5,2,2,37167,30,2,100,33,1,0,1,5000,857.1432,1,0,5000,154100,10.79,69.4,55.1
0,1,200,0,3,15,10,30,0,White,Wyoming,Yes,5,1,3,5,1,1,2,3,1,0,0,Attached garage,,,,On street,,2,2,2,2,82009,5,0,20,49,1,0,0,25000,25.56758,1,0,25000,242200,12.3,55.2,16
1,0.7,200,1,5,5,15,30,1,Asian,Illinois,Yes,3,1,2,1,2,3,1,1,1,0,0,,,,,On street,,2,2,1,1,60625,10,1,120,31,0,0,0,30000,20181.2,1,0,21000,305500,12.56,62.7,40.7
1,1,200,2,2,5,5,50,1,White,Florida,Yes,5,1,2,1,2,5,1,1,0,0,0,,,,,,"Parking lot, unassigned",2,2,2,1,33549,100,4,200,35,1,0,1,5000,1373.452,1,0,5000,195200,11.37,81.9,54.4
1,0.85,400,5,3,60,15,30,0,White,Florida,Yes,4,1,2,3,2,1,1,1,0,0,0,,,Driveway or carport,,,,2,2,2,2,32771,30,2,260,29,1,0,1,5000,1367.813,1,0,4250,160500,11.37,81.9,54.4
1,1,300,20,10,15,10,no,0,White,Georgia,Yes,2,1,3,3,2,1,3,2,1,1,1,,,Driveway or carport,,,,1,1,2,2,30013,25,1,50,37,1,0,1,10000,887.9231,2,1,10000,159400,12.26,75.6,50.4
0,0.7,200,2,1,30,10,70,0,White,North Carolina,Yes,6,6,3,4,1,1,2,3,1,0,0,,,Driveway or carport,,,,2,5,3,1,28270,10,2,80,42,1,0,0,30000,2499.3,1,0,21000,276600,11.24,70.5,50.8
1,0.7,400,1,0,60,5,30,1,White,Idaho,Yes,5,1,3,5,2,1,1,2,2,0,0,Attached garage,,,,,,2,2,2,1,83647,25,4,200,32,0,0,0,40000,14.31917,1,0,28000,137500,10.58,55.7,23.7
0,0.85,100,0,5,60,5,70,0,White,Ohio,Yes,6,1,8,4,1,1,1,3,1,0,0,Attached garage,,,,,,2,2,2,1,45014,100,1,50,40,1,0,1,30000,2023.4,1,0,25500,146200,12.64,61.7,41.1
0,1,200,10,20,5,no,30,0,White,Colorado,Yes,5,6,6,5,1,1,1,1,1,0,0,Attached garage,,,,,,2,5,3,1,80550,20,0,60,42,0,0,0,30000,379.5172,1,0,30000,244500,12.28,60,18
1,0.7,400,3,5,15,15,70,0,White,Florida,Yes,5,1,4,2,1,1,2,2,0,0,0,Attached garage,,,,,,1,2,1,3,33771,35,1,80,26,1,0,0,20000,5073.942,2,0,14000,72800,11.37,81.9,54.4
0,0.85,100,0,5,60,5,70,1,White,Mississippi,Yes,5,1,3,2,2,2,1,2,1,0,0,Attached garage,,,,,,2,3,2,1,39153,30,4,90,25,1,0,1,15000,23.98571,1,0,12750,83100,11.55,75.3,58.5
1,0.85,300,1,3,5,no,70,1,White,Oregon,Yes,6,1,3,3,1,1,1,2,2,1,1,Attached garage,,Driveway or carport,Assigned parking space,,,1,1,2,3,97267,20,3,150,31,0,0,0,30000,4221.326,2,1,25500,256700,11.02,59.4,32.1
0,0.7,200,0,2,60,15,70,1,White,Pennsylvania,Yes,5,1,2,1,2,1,3,1,1,0,0,,,Driveway or carport,,,,2,4,2,1,19444,10,0,50,51,0,0,1,25000,2171.461,1,0,17500,368200,14.38,59.7,45
0,0.7,200,3,3,60,no,50,1,White,New Jersey,Yes,3,6,2,2,4,1,1,3,0,0,0,,,Driveway or carport,,,,1,5,1,3,8861,5,1,80,41,1,0,1,20000,10226.17,2,0,14000,254000,15.64,63.6,47.6
0,0.7,100,5,20,60,no,30,0,White,North Carolina,Yes,5,1,3,2,1,1,2,1,1,0,0,,,Driveway or carport,,,,2,2,2,1,28390,60,1,220,46,0,0,0,30000,337.937,1,0,21000,106800,11.24,70.5,50.8
1,0.7,300,5,20,30,5,30,1,White,Pennsylvania,Yes,6,1,7,3,1,1,2,2,1,0,0,Attached garage,,Driveway or carport,,On street,,2,2,1,1,18944,55,1,220,50,1,0,1,15000,529.8901,1,0,10500,294200,14.38,59.7,45
0,1,100,3,0,15,5,no,0,White,Texas,Yes,5,4,4,4,1,1,2,1,0,0,0,Attached garage,,,,,,2,5,2,2,77562,15,1,100,35,1,0,1,25000,704.6284,1,0,25000,95900,11.36,78.1,28.6
1,0.7,200,0,3,60,10,30,0,White,Missouri,Yes,2,1,3,5,1,1,2,2,2,0,0,,,Driveway or carport,,,,2,2,2,2,64649,10,2,100,37,0,0,0,25000,23.56748,1,0,17500,88300,13.23,66,43.5
1,0.7,200,2,0,5,5,50,0,White,Mississippi,Yes,5,1,3,2,1,1,2,4,2,0,0,,Detached garage,Driveway or carport,Assigned parking space,,,2,2,2,3,38852,15,1,30,43,1,0,1,20000,47.30353,1,0,14000,78800,11.55,75.3,58.5
1,0.85,300,1,0,60,15,70,1,Asian,Illinois,Yes,3,1,2,1,2,3,1,1,1,0,0,,,,,On street,,2,2,1,1,60625,10,1,120,31,0,0,0,30000,20181.2,1,0,25500,305500,12.56,62.7,40.7
1,0.85,300,10,0,15,15,70,0,White,Pennsylvania,Yes,2,4,4,5,1,2,1,2,1,0,0,,,Driveway or carport,,,,2,5,2,1,17406,20,0,50,37,1,0,1,20000,447.1333,1,0,17000,164100,14.38,59.7,45
0,0.85,300,10,0,15,15,70,1,White,New Hampshire,Yes,5,1,8,4,1,1,2,2,2,0,0,Attached garage,,Driveway or carport,,,,2,2,1,1,3833,40,2,60,36,0,0,0,30000,431.7275,1,0,25500,291800,19.63,54.7,47.9
1,0.85,400,3,1,5,no,50,1,White,Idaho,Yes,5,1,3,5,1,1,2,4,0,0,0,,,Driveway or carport,,,,2,2,2,1,83341,25,2,30,47,1,0,1,15000,64.53886,1,0,12750,154100,10.58,55.7,23.7
1,0.85,200,5,2,60,15,70,1,Asian,Tennessee,Yes,5,1,3,2,1,1,2,1,0,0,0,,,Driveway or carport,,,,2,2,1,3,37415,15,0,40,35,1,0,1,30000,1312.752,1,0,25500,138900,10.79,69.4,55.1
0,0.7,100,0,5,60,10,30,1,White,North Carolina,Yes,2,1,3,4,1,1,2,3,0,0,0,,,Driveway or carport,,,,2,2,2,3,27932,40,2,100,44,1,0,1,40000,106.3153,1,0,28000,134000,11.24,70.5,50.8
0,0.85,400,10,20,30,5,no,0,White,Idaho,Yes,3,2,1,1,4,8,1,1,0,0,0,,,Driveway or carport,,,,1,2,2,1,83687,5,0,40,63,1,0,1,30000,597.413,2,0,25500,124000,10.58,55.7,23.7
0,1,300,0,1,30,5,no,0,White,Indiana,Yes,2,1,4,3,1,1,2,2,0,0,0,,Detached garage,Driveway or carport,,On street,,2,4,2,2,47715,10,1,60,28,1,0,1,20000,1165.619,1,0,20000,128700,12.02,62.5,43.6
1,0.7,200,20,5,15,5,70,1,White,Illinois,Yes,4,3,2,3,4,4,1,1,0,0,0,Attached garage,,,,,,2,2,2,1,61554,15,0,70,52,1,0,1,20000,626.4748,1,0,14000,102100,12.56,62.7,40.7
0,0.85,200,1,0,30,no,no,1,Black or African American,Ohio,Yes,5,1,3,3,2,4,2,1,1,0,0,,,,Assigned parking space,,,2,2,1,3,44143,20,1,80,34,0,0,0,15000,1741.753,1,0,12750,189900,12.64,61.7,41.1
1,0.7,200,0,3,60,10,30,0,White,Illinois,Yes,5,1,2,1,2,4,1,1,0,0,0,,Detached garage,,,,,2,2,1,1,61103,15,2,80,33,1,0,1,25000,1422.657,1,0,17500,91600,12.56,62.7,40.7
0,0.85,100,2,20,60,10,no,0,Asian,Virginia,Yes,3,1,5,2,2,5,1,2,1,0,0,Attached garage,,,,,,2,2,2,1,20111,15,0,160,33,1,0,0,30000,1878.853,1,0,25500,280200,12.4,66.9,45.8
0,1,100,2,20,30,no,70,1,White,Florida,Yes,3,1,2,1,2,1,1,1,0,0,0,,,Driveway or carport,,,,2,2,2,1,32738,5,1,40,25,1,0,1,10000,1694.918,1,0,10000,122400,11.37,81.9,54.4
0,0.7,400,1,0,60,5,30,1,White,Pennsylvania,Yes,2,1,2,1,1,1,2,1,0,0,0,,,Driveway or carport,,,,2,5,2,2,17022,10,2,20,47,1,0,1,10000,538.0813,1,0,7000,178800,14.38,59.7,45
1,0.85,300,1,3,60,no,50,0,White,California,Yes,7,5,6,5,1,1,2,1,1,0,0,Attached garage,,,,,,1,3,1,1,94597,40,2,200,64,0,0,1,10000,5179.562,2,0,8500,567400,19.9,71.5,22.3
1,0.85,400,10,20,30,5,no,1,White,Utah,Yes,5,1,3,3,1,1,3,2,1,0,0,Attached garage,,,,,,2,2,2,3,84101,35,1,60,40,1,0,0,20000,2900.382,1,0,17000,200500,10.63,62,13.5
0,0.85,200,5,2,60,15,70,1,White,Florida,Yes,4,1,3,2,1,1,3,2,1,0,0,,,Driveway or carport,,,,2,2,2,1,34436,100,4,300,53,1,0,1,20000,140.488,1,0,17000,93000,11.37,81.9,54.4
1,1,300,1,3,30,5,30,1,White,Washington,Yes,5,4,2,1,1,1,3,1,1,0,0,,,Driveway or carport,,,,1,2,2,2,98663,15,2,50,57,0,0,1,20000,3283.403,2,0,20000,191900,9.79,57,43.2
1,0.85,200,3,20,5,15,70,0,White,Maine,Yes,5,1,4,2,1,1,3,3,2,0,0,,Detached garage,Driveway or carport,,,,2,2,2,1,4539,15,1,40,32,1,0,0,30000,71.49686,1,0,25500,265800,16.16,51.9,45.5
0,0.7,300,2,1,5,15,30,1,Asian,Georgia,Yes,5,1,4,2,1,1,3,2,2,0,0,,Detached garage,,,,,1,1,2,3,30041,0,3,100,34,0,0,0,40000,896.6074,2,0,28000,285600,12.26,75.6,50.4
1,1,200,2,3,60,5,70,0,White,California,Yes,5,1,3,2,1,1,3,1,1,0,0,Attached garage,,,,,,2,2,3,1,93312,20,3,200,39,0,0,0,20000,3729.066,1,0,20000,234900,19.9,71.5,22.3
0,0.7,100,5,2,5,15,no,1,White,Missouri,Yes,5,1,2,1,2,1,3,1,0,0,0,Attached garage,,,,,,1,2,1,1,65810,25,1,100,36,1,0,1,15000,1756.079,2,0,10500,189400,13.23,66,43.5
1,1,400,3,20,30,5,no,1,White,California,Yes,5,1,9,2,1,5,1,2,2,0,0,,Detached garage,,,,,2,1,2,1,94526,10,0,60,37,0,0,0,30000,2083.199,1,0,30000,814600,19.9,71.5,22.3
0,0.85,100,3,10,60,15,30,0,White,Indiana,Yes,5,1,7,4,1,1,2,2,0,0,0,Attached garage,,,,,,2,6,2,3,46037,10,2,90,45,1,0,1,15000,1896.823,1,0,12750,248000,12.02,62.5,43.6
1,0.85,300,0,10,5,15,30,1,White,Michigan,Yes,5,1,2,2,2,1,1,2,0,0,0,,,,Assigned parking space,,,2,1,3,2,48198,20,4,100,30,1,0,0,25000,1137.302,1,0,21250,93900,16.07,55,33.9
1,0.85,100,10,0,15,no,50,1,White,Ohio,Yes,6,1,7,4,1,1,2,2,0,0,0,Attached garage,,,,,,2,1,2,2,45069,10,2,100,40,1,0,1,25000,1725.138,1,0,21250,203900,12.64,61.7,41.1
1,0.7,400,1,0,60,5,30,0,White,Arizona,Yes,6,1,4,1,1,1,3,1,1,0,0,Attached garage,,,,,,2,2,1,3,86314,10,1,40,53,0,0,0,30000,476.3779,1,0,21000,151300,13.16,75.3,11.6
0,1,200,20,20,30,15,50,0,Black or African American,Ohio,Yes,3,1,2,1,2,3,1,1,1,1,1,,,Driveway or carport,,On street,,1,1,1,3,43214,10,1,20,23,0,0,1,30000,3664.293,2,1,30000,205100,12.64,61.7,41.1
1,0.85,300,10,0,15,15,70,0,White,California,Yes,7,5,6,5,1,1,2,1,1,0,0,Attached garage,,,,,,1,3,1,1,94597,40,2,200,64,0,0,1,10000,5179.562,2,0,8500,567400,19.9,71.5,22.3
0,0.7,300,1,20,60,no,no,0,White,Florida,Yes,5,2,2,2,1,1,2,1,0,0,0,,Detached garage,,,,,2,5,3,3,34232,5,0,0,58,1,0,1,25000,2822.631,1,0,17500,153100,11.37,81.9,54.4
0,0.7,400,3,0,5,no,no,0,White,New York,Yes,5,1,4,4,1,1,2,2,1,0,0,,,Driveway or carport,,,,2,2,2,1,11950,15,1,70,33,1,0,0,30000,3943.979,1,0,21000,259200,19.3,55.9,43.5
1,0.7,300,1,3,5,10,70,0,White,Florida,Yes,3,1,2,4,2,1,1,1,0,0,0,,,Driveway or carport,,,,2,2,1,1,33157,25,3,120,34,1,0,1,10000,4266.282,1,0,7000,224800,11.37,81.9,54.4
1,0.7,200,3,3,60,5,70,0,Another race,Arizona,Yes,3,1,1,5,2,5,1,2,1,0,0,,,,Assigned parking space,,,3,2,3,3,85017,40,1,50,37,1,0,1,5000,7414.97,3,0,3500,72000,13.16,75.3,11.6
1,1,100,2,20,30,no,70,1,White,Florida,Yes,3,1,2,3,2,1,3,2,0,0,0,,,Driveway or carport,,,,2,2,3,3,32571,20,2,120,50,1,0,1,25000,277.6703,1,0,25000,156100,11.37,81.9,54.4
1,0.85,400,5,5,5,10,50,0,Black or African American,Georgia,Yes,7,1,5,3,1,1,2,2,2,0,0,,,Driveway or carport,,,,2,1,2,1,30319,5,0,60,51,0,0,0,50000,3707.766,1,0,42500,401000,12.26,75.6,50.4
1,0.7,400,1,0,60,5,30,1,White,Massachusetts,Yes,5,1,9,3,1,1,2,2,2,0,0,Attached garage,,Driveway or carport,,,,2,3,3,3,2054,40,3,80,32,0,0,0,40000,656.3979,1,0,28000,370100,21.11,58.8,48.6
1,0.7,100,20,3,5,no,30,1,Asian,California,Yes,5,1,2,5,1,1,1,2,1,0,0,Attached garage,,,,,,2,1,2,1,95624,30,1,50,36,1,0,0,25000,1409.42,1,0,17500,261900,19.9,71.5,22.3
0,0.7,300,2,1,5,15,30,0,White,Minnesota,Yes,3,6,3,5,1,1,3,2,0,0,0,Attached garage,,,,,,2,5,2,1,55912,15,4,160,35,1,0,1,10000,151.4204,1,0,7000,99800,14.09,51.9,28.6
0,1,300,5,20,15,no,30,1,White,Nebraska,Yes,6,1,6,5,1,1,3,3,2,0,0,Attached garage,,,,,,2,2,2,1,68847,10,2,120,40,1,0,0,40000,175.7441,1,0,40000,135500,11.31,61.9,24.2
0,1,200,10,20,5,10,no,0,White,Indiana,Yes,2,5,2,1,1,1,2,1,1,0,0,Attached garage,,,,,,1,6,2,2,46013,5,1,40,61,0,0,0,25000,827.0031,2,0,25000,81600,12.02,62.5,43.6
0,0.85,400,1,10,5,no,no,0,White,California,Yes,3,6,3,5,2,1,2,2,2,0,0,Attached garage,,,,On street,,2,5,3,3,92887,25,0,70,39,0,0,0,25000,2225.576,1,0,21250,689200,19.9,71.5,22.3
1,0.85,100,10,1,30,10,70,1,White,Kentucky,Yes,6,1,4,5,1,1,3,2,1,0,0,,,Driveway or carport,,On street,,2,2,2,3,41101,15,1,70,36,1,0,0,20000,1943.221,1,0,17000,90100,10.56,67.2,50.4
0,0.7,100,2,10,60,no,no,1,White,Illinois,Yes,6,1,5,2,1,1,2,3,2,0,0,Attached garage,,,,,,1,2,2,3,60451,20,2,110,36,1,0,0,50000,1334.971,2,0,35000,271800,12.56,62.7,40.7
1,0.7,200,1,5,5,15,30,1,Another race,California,Yes,4,5,5,2,1,1,1,1,0,0,0,Attached garage,,,,,,2,5,3,1,95758,20,1,100,71,1,0,1,25000,4711.46,1,0,17500,239800,19.9,71.5,22.3
0,0.85,300,0,10,5,15,30,1,White,Texas,Yes,3,1,4,3,1,1,1,2,0,0,0,,,Driveway or carport,,,,2,2,2,2,78363,5,2,150,24,1,0,1,15000,199.2713,1,0,12750,75100,11.36,78.1,28.6
0,0.7,300,5,0,60,5,50,1,White,Arizona,Yes,5,2,1,1,2,3,1,1,0,0,0,,,,Assigned parking space,,,2,2,2,2,85305,5,0,10,36,1,0,1,5000,1701.434,1,0,3500,150800,13.16,75.3,11.6
0,1,300,1,5,15,15,no,0,White,Nevada,Yes,4,5,2,2,2,8,3,1,0,0,0,,Detached garage,,,,,1,5,3,3,89508,5,0,70,64,1,0,1,20000,73.07658,2,0,20000,150800,11.67,64.6,10.2
0,1,400,0,10,30,15,no,0,White,Florida,Yes,5,1,3,4,1,1,1,2,2,0,0,Attached garage,,Driveway or carport,,,,2,2,2,1,34145,15,2,40,40,0,0,0,20000,1008.305,1,0,20000,494700,11.37,81.9,54.4
0,1,200,20,5,30,no,50,1,White,Florida,Yes,3,1,2,2,2,5,2,1,1,0,0,,,,Assigned parking space,,,2,5,2,2,34787,5,1,20,38,0,0,1,10000,668.342,1,0,10000,207600,11.37,81.9,54.4
1,0.85,200,5,0,5,10,no,0,White,Maine,Yes,3,1,2,1,1,1,2,1,1,0,0,Attached garage,,,,,,1,5,3,1,4101,20,0,60,57,0,0,1,10000,8690.243,2,0,8500,269900,16.16,51.9,45.5
1,0.85,100,20,1,5,10,no,1,White,Michigan,Yes,6,2,2,2,2,1,2,1,0,0,0,,Detached garage,Driveway or carport,,,,1,2,2,3,48118,5,1,60,28,1,0,1,5000,143.0535,2,0,4250,205800,16.07,55,33.9
0,0.85,100,3,10,60,15,30,0,White,California,Yes,7,5,6,5,1,1,2,1,1,0,0,Attached garage,,,,,,1,3,1,1,94597,40,2,200,64,0,0,1,10000,5179.562,2,0,8500,567400,19.9,71.5,22.3
0,0.7,300,10,20,60,10,50,0,White,Ohio,Yes,4,1,2,2,1,1,2,2,0,0,0,,,Driveway or carport,,,,2,2,2,2,43935,10,0,30,37,1,0,1,20000,456.9039,1,0,14000,73000,12.64,61.7,41.1
1,1,400,3,20,30,5,no,1,White,Ohio,Yes,6,1,7,4,1,1,2,2,0,0,0,Attached garage,,,,,,2,1,2,2,45069,10,2,100,40,1,0,1,25000,1725.138,1,0,25000,203900,12.64,61.7,41.1
0,1,300,3,2,30,10,70,1,White,Minnesota,Yes,5,5,2,1,1,1,2,1,0,0,0,,Detached garage,,,,,1,5,2,1,55904,10,0,40,67,1,0,1,15000,422.6121,2,0,15000,138300,14.09,51.9,28.6
1,0.85,200,10,5,30,10,50,0,White,Illinois,Yes,5,1,1,1,1,1,2,1,0,0,0,,Detached garage,,,,,2,2,2,3,60067,15,0,40,52,1,0,1,15000,2811.47,1,0,12750,359400,12.56,62.7,40.7
1,0.7,200,5,20,15,15,no,1,White,Ohio,Yes,3,1,2,1,1,2,2,1,1,0,0,,,Driveway or carport,Assigned parking space,,,3,2,1,1,43220,30,2,90,35,0,0,0,40000,3670.822,3,0,28000,254800,12.64,61.7,41.1
1,0.85,400,10,20,30,5,no,0,White,Nevada,Yes,5,4,6,5,1,1,3,2,1,0,0,Attached garage,,,,,,2,5,3,3,89014,10,1,150,38,1,0,1,20000,4871.072,1,0,17000,166100,11.67,64.6,10.2
1,0.85,400,3,5,60,10,50,0,White,Virginia,Yes,5,1,1,1,1,1,3,1,0,0,0,,,,,On street,,2,2,3,2,23093,30,2,130,37,1,0,1,5000,60.83846,1,0,4250,173300,12.4,66.9,45.8
0,1,100,3,5,5,no,no,1,White,New Jersey,Yes,3,6,2,2,4,1,1,3,0,0,0,,,Driveway or carport,,,,1,5,1,3,8861,5,1,80,41,1,0,1,20000,10226.17,2,0,20000,254000,15.64,63.6,47.6
1,0.7,300,10,5,30,no,no,1,Asian,New Jersey,Yes,7,1,4,2,2,5,1,2,1,0,0,,,,Assigned parking space,,,2,2,1,1,7042,10,2,50,30,1,0,0,15000,6780.226,1,0,10500,513900,15.64,63.6,47.6
1,0.85,300,20,5,30,10,70,1,White,Missouri,Yes,6,1,6,3,1,2,1,1,1,0,0,,Detached garage,,,,,2,2,1,1,63130,40,4,200,47,0,0,0,40000,5973.201,1,0,34000,209200,13.23,66,43.5
0,0.7,100,5,5,5,5,70,0,White,North Carolina,Yes,2,1,2,1,2,5,3,1,1,0,0,,,,Assigned parking space,,,2,2,2,1,28557,20,0,50,57,0,0,0,25000,1016.009,1,0,17500,221000,11.24,70.5,50.8
0,0.85,300,0,2,15,no,no,0,White,North Carolina,Yes,5,1,4,4,2,5,1,2,1,0,0,,,,,,parking lot with unassigned spaces,2,2,2,1,28027,40,1,100,32,1,0,0,25000,808.0502,1,0,21250,178400,11.24,70.5,50.8
1,1,400,0,10,30,15,no,1,White,Indiana,Yes,2,1,1,1,2,1,2,1,0,0,0,Attached garage,,,,,,2,1,2,1,46060,10,1,30,27,1,0,0,20000,434.6035,1,0,20000,159700,12.02,62.5,43.6
1,0.85,100,5,0,30,5,50,1,Another race,Texas,Yes,4,1,4,4,1,1,1,2,1,0,0,Attached garage,,Driveway or carport,,On street,,2,2,1,3,79928,50,0,50,37,1,0,0,40000,475.9185,1,0,34000,111800,11.36,78.1,28.6
1,0.7,400,2,2,5,5,70,0,White,California,Yes,5,1,4,5,1,1,2,3,2,1,1,Attached garage,,,,,,1,2,2,2,93306,25,2,80,36,1,0,0,30000,733.3495,2,1,21000,146000,19.9,71.5,22.3
0,0.85,100,10,2,30,no,70,0,White,New Hampshire,Yes,5,1,2,3,1,1,2,1,0,0,0,,,Driveway or carport,,,,2,2,2,1,3303,20,1,40,65,1,0,1,10000,230.102,1,0,8500,198200,19.63,54.7,47.9
0,0.7,100,5,2,5,15,no,1,White,Virginia,Yes,2,2,2,4,1,1,2,2,0,0,0,,Detached garage,Driveway or carport,,,,2,2,2,1,24127,20,0,50,26,1,0,1,20000,17.71381,1,0,14000,129700,12.4,66.9,45.8
1,1,300,10,5,60,no,70,1,White,Washington,No,5,4,3,3,2,3,1,1,1,0,0,,,Driveway or carport,,,,2,1,2,2,98092,0,0,0,29,0,0,1,10000,892.0911,1,0,10000,287600,9.79,57,43.2
1,1,200,2,5,15,no,30,0,White,Minnesota,Yes,3,3,1,1,2,5,1,1,0,0,0,Attached garage,,,,On street,,2,5,1,3,55414,10,0,20,23,1,0,1,15000,8433.124,1,0,15000,246200,14.09,51.9,28.6
1,1,300,5,20,15,no,30,1,White,Texas,Yes,5,1,2,3,2,5,3,2,1,1,1,,,,Assigned parking space,,,1,1,2,3,77008,5,1,200,43,1,0,1,20000,4675.15,2,1,20000,292200,11.36,78.1,28.6
0,0.7,100,2,0,60,10,70,0,White,Illinois,Yes,5,2,5,4,1,1,3,3,2,0,0,,Detached garage,Driveway or carport,,,,2,2,2,1,60181,10,3,100,45,1,0,0,30000,4373.49,1,0,21000,229200,12.56,62.7,40.7
1,0.85,100,5,0,30,5,50,1,White,Pennsylvania,Yes,4,1,2,1,1,1,1,1,1,0,0,Attached garage,,,,,,3,1,3,3,16105,25,1,150,32,0,0,0,25000,563.186,3,0,21250,126800,14.38,59.7,45
0,1,400,0,2,5,10,70,0,White,Rhode Island,Yes,3,1,3,2,1,1,2,2,2,0,0,,,Driveway or carport,,,,2,4,3,2,2885,5,1,100,69,0,0,0,40000,1734.461,1,0,40000,265700,18.64,60,49.1
0,1,400,20,0,30,no,30,0,Black or African American,Texas,Yes,2,5,2,2,2,5,1,1,0,0,0,,,,Assigned parking space,,,2,5,3,1,78043,15,1,140,64,1,0,0,25000,244.4439,1,0,25000,95800,11.36,78.1,28.6
1,0.7,400,3,3,30,no,50,1,White,Virginia,Yes,3,1,1,1,2,1,2,1,0,0,0,,,Driveway or carport,,,,1,2,3,1,24012,5,0,40,29,1,0,1,5000,1421.643,2,0,3500,138900,12.4,66.9,45.8
0,0.85,300,2,0,60,10,no,1,Asian,Michigan,Yes,5,2,6,4,1,1,1,2,2,0,0,Attached garage,,,,,,1,2,2,1,48083,50,1,90,25,0,0,0,15000,2604.7,2,0,12750,163900,16.07,55,33.9
0,0.85,400,5,1,60,5,no,0,White,Arkansas,Yes,5,1,4,4,1,1,3,3,1,0,0,Attached garage,,Driveway or carport,,,,2,2,2,3,71753,45,2,120,40,1,0,1,30000,52.90291,1,0,25500,97400,9.99,71.8,52.5
0,1,300,3,5,15,no,30,0,White,Nevada,Yes,4,5,2,2,2,8,3,1,0,0,0,,Detached garage,,,,,1,5,3,3,89508,5,0,70,64,1,0,1,20000,73.07658,2,0,20000,150800,11.67,64.6,10.2
0,0.7,300,10,3,15,10,no,1,White,Indiana,Yes,5,4,1,1,2,1,1,1,0,0,0,,,Driveway or carport,,,,2,2,3,2,46220,40,0,20,24,1,0,1,15000,2892.895,1,0,10500,188500,12.02,62.5,43.6
0,1,300,3,0,5,10,30,0,White,Tennessee,Yes,5,1,2,1,2,1,3,1,1,0,0,Attached garage,,Driveway or carport,,,,2,2,2,3,37861,30,2,160,39,0,0,0,30000,83.44382,1,0,30000,90300,10.79,69.4,55.1
0,1,100,5,1,15,no,50,0,White,Wisconsin,Yes,3,1,3,2,1,1,2,2,2,0,0,,Detached garage,,,,,2,2,2,3,54476,20,3,50,61,0,0,0,30000,441.6194,1,0,30000,140600,14.28,54,34.1
1,0.7,300,10,5,30,no,no,1,White,Oregon,Yes,5,4,1,1,4,1,1,1,1,0,0,,,,,On street,,2,5,3,3,97408,0,0,20,44,0,0,0,20000,234.6662,1,0,14000,246500,11.02,59.4,32.1
